itemid,itemtype,msg,target,competitor,distractor,trialid,targetpos,layout,prob_target,prob_competitor,prob_distr,speaker,participant_id,condition
3,critical,ci,ci_bl,ci_re,tr_gr,18,1,"ci_bl,tr_gr,ci_re; ",39,43,18,child,112,critical
3,critical,ci,ci_bl,ci_re,tr_gr,4,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,102,critical
3,critical,ci,ci_bl,ci_re,tr_gr,23,2,"ci_re,ci_bl,tr_gr; ",50,50,0,child,135,critical
3,critical,ci,ci_bl,ci_re,tr_gr,15,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,115,critical
3,critical,ci,ci_bl,ci_re,tr_gr,22,2,"ci_re,ci_bl,tr_gr; ",46,45,9,child,136,critical
3,critical,ci,ci_bl,ci_re,tr_gr,16,2,"ci_re,ci_bl,tr_gr; ",50,50,0,child,131,critical
3,critical,ci,ci_bl,ci_re,tr_gr,7,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,123,critical
3,critical,ci,ci_bl,ci_re,tr_gr,22,3,"ci_re,tr_gr,ci_bl; ",60,30,10,child,106,critical
3,critical,ci,ci_bl,ci_re,tr_gr,13,1,"ci_bl,tr_gr,ci_re; ",100,0,0,child,137,critical
3,critical,ci,ci_bl,ci_re,tr_gr,8,3,"tr_gr,ci_re,ci_bl; ",50,50,0,child,164,critical
3,critical,ci,ci_bl,ci_re,tr_gr,20,3,"ci_re,tr_gr,ci_bl; ",75,25,0,child,151,critical
3,critical,ci,ci_bl,ci_re,tr_gr,21,2,"ci_re,ci_bl,tr_gr; ",50,50,0,child,103,critical
3,critical,ci,ci_bl,ci_re,tr_gr,19,1,"ci_bl,ci_re,tr_gr; ",100,0,0,child,126,critical
3,critical,ci,ci_bl,ci_re,tr_gr,16,1,"ci_bl,tr_gr,ci_re; ",80,20,0,child,181,critical
3,critical,ci,ci_bl,ci_re,tr_gr,5,1,"ci_bl,tr_gr,ci_re; ",100,0,0,child,142,critical
3,critical,ci,ci_bl,ci_re,tr_gr,11,2,"ci_re,ci_bl,tr_gr; ",50,50,0,child,104,critical
3,critical,ci,ci_bl,ci_re,tr_gr,22,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,165,critical
3,critical,ci,ci_bl,ci_re,tr_gr,3,3,"ci_re,tr_gr,ci_bl; ",100,0,0,child,166,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,2,"tr_gr,ci_bl,ci_re; ",36,60,4,child,145,critical
3,critical,ci,ci_bl,ci_re,tr_gr,0,2,"tr_gr,ci_bl,ci_re; ",0,100,0,child,97,critical
3,critical,ci,ci_bl,ci_re,tr_gr,5,1,"ci_bl,tr_gr,ci_re; ",50,50,0,child,160,critical
3,critical,ci,ci_bl,ci_re,tr_gr,13,2,"ci_re,ci_bl,tr_gr; ",70,30,0,child,105,critical
3,critical,ci,ci_bl,ci_re,tr_gr,17,1,"ci_bl,tr_gr,ci_re; ",50,50,0,child,107,critical
3,critical,ci,ci_bl,ci_re,tr_gr,12,2,"tr_gr,ci_bl,ci_re; ",59,41,0,child,177,critical
3,critical,ci,ci_bl,ci_re,tr_gr,9,3,"tr_gr,ci_re,ci_bl; ",50,50,0,child,91,critical
3,critical,ci,ci_bl,ci_re,tr_gr,23,2,"tr_gr,ci_bl,ci_re; ",69,31,0,child,161,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,1,"ci_bl,tr_gr,ci_re; ",100,0,0,child,113,critical
3,critical,ci,ci_bl,ci_re,tr_gr,1,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,152,critical
3,critical,ci,ci_bl,ci_re,tr_gr,17,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,171,critical
3,critical,ci,ci_bl,ci_re,tr_gr,17,2,"ci_re,ci_bl,tr_gr; ",50,50,0,child,116,critical
3,critical,ci,ci_bl,ci_re,tr_gr,3,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,162,critical
3,critical,ci,ci_bl,ci_re,tr_gr,5,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,127,critical
3,critical,ci,ci_bl,ci_re,tr_gr,17,3,"ci_re,tr_gr,ci_bl; ",36,40,24,child,124,critical
3,critical,ci,ci_bl,ci_re,tr_gr,1,1,"ci_bl,tr_gr,ci_re; ",0,100,0,child,128,critical
3,critical,ci,ci_bl,ci_re,tr_gr,3,2,"ci_re,ci_bl,tr_gr; ",100,0,0,child,143,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,2,"tr_gr,ci_bl,ci_re; ",100,0,0,child,178,critical
3,critical,ci,ci_bl,ci_re,tr_gr,17,3,"ci_re,tr_gr,ci_bl; ",52,48,0,child,146,critical
3,critical,ci,ci_bl,ci_re,tr_gr,22,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,153,critical
3,critical,ci,ci_bl,ci_re,tr_gr,12,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,172,critical
3,critical,ci,ci_bl,ci_re,tr_gr,23,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,120,critical
3,critical,ci,ci_bl,ci_re,tr_gr,11,2,"ci_re,ci_bl,tr_gr; ",75,25,0,child,108,critical
3,critical,ci,ci_bl,ci_re,tr_gr,1,2,"tr_gr,ci_bl,ci_re; ",51,49,0,child,147,critical
3,critical,ci,ci_bl,ci_re,tr_gr,10,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,92,critical
3,critical,ci,ci_bl,ci_re,tr_gr,19,1,"ci_bl,ci_re,tr_gr; ",0,100,0,child,117,critical
3,critical,ci,ci_bl,ci_re,tr_gr,9,3,"ci_re,tr_gr,ci_bl; ",50,50,0,child,163,critical
3,critical,ci,ci_bl,ci_re,tr_gr,18,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,154,critical
3,critical,ci,ci_bl,ci_re,tr_gr,16,3,"ci_re,tr_gr,ci_bl; ",50,50,0,child,186,critical
3,critical,ci,ci_bl,ci_re,tr_gr,7,2,"tr_gr,ci_bl,ci_re; ",100,0,0,child,121,critical
3,critical,ci,ci_bl,ci_re,tr_gr,22,1,"ci_bl,tr_gr,ci_re; ",90,10,0,child,179,critical
3,critical,ci,ci_bl,ci_re,tr_gr,1,3,"tr_gr,ci_re,ci_bl; ",50,50,0,child,148,critical
3,critical,ci,ci_bl,ci_re,tr_gr,2,2,"ci_re,ci_bl,tr_gr; ",27,73,0,child,149,critical
3,critical,ci,ci_bl,ci_re,tr_gr,15,3,"ci_re,tr_gr,ci_bl; ",75,25,0,child,184,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,3,"tr_gr,ci_re,ci_bl; ",75,25,0,child,109,critical
3,critical,ci,ci_bl,ci_re,tr_gr,20,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,155,critical
3,critical,ci,ci_bl,ci_re,tr_gr,1,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,129,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,3,"ci_re,tr_gr,ci_bl; ",60,40,0,child,132,critical
3,critical,ci,ci_bl,ci_re,tr_gr,23,1,"ci_bl,tr_gr,ci_re; ",40,40,20,child,133,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,1,"ci_bl,tr_gr,ci_re; ",100,0,0,child,183,critical
3,critical,ci,ci_bl,ci_re,tr_gr,2,1,"ci_bl,tr_gr,ci_re; ",50,50,0,child,144,critical
3,critical,ci,ci_bl,ci_re,tr_gr,7,1,"ci_bl,ci_re,tr_gr; ",80,20,0,child,134,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,3,"ci_re,tr_gr,ci_bl; ",50,50,0,child,156,critical
3,critical,ci,ci_bl,ci_re,tr_gr,17,1,"ci_bl,tr_gr,ci_re; ",32,33,35,child,182,critical
3,critical,ci,ci_bl,ci_re,tr_gr,7,1,"ci_bl,tr_gr,ci_re; ",100,0,0,child,185,critical
3,critical,ci,ci_bl,ci_re,tr_gr,0,2,"tr_gr,ci_bl,ci_re; ",33,67,0,child,98,critical
3,critical,ci,ci_bl,ci_re,tr_gr,1,2,"tr_gr,ci_bl,ci_re; ",50,50,0,child,157,critical
3,critical,ci,ci_bl,ci_re,tr_gr,16,1,"ci_bl,ci_re,tr_gr; ",75,25,0,child,173,critical
3,critical,ci,ci_bl,ci_re,tr_gr,17,1,"ci_bl,ci_re,tr_gr; ",50,50,0,child,110,critical
3,critical,ci,ci_bl,ci_re,tr_gr,14,3,"ci_re,tr_gr,ci_bl; ",100,0,0,child,167,critical
4,critical,ci,ci_bl,ci_gr,sq_re,7,3,"ci_gr,sq_re,ci_bl; ",50,50,0,child,114,critical
4,critical,ci,ci_bl,ci_gr,sq_re,17,1,"ci_bl,ci_gr,sq_re; ",58,42,0,child,118,critical
4,critical,ci,ci_bl,ci_gr,sq_re,1,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,93,critical
4,critical,ci,ci_bl,ci_gr,sq_re,12,3,"sq_re,ci_gr,ci_bl; ",100,0,0,child,90,critical
4,critical,ci,ci_bl,ci_gr,sq_re,11,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,125,critical
4,critical,ci,ci_bl,ci_gr,sq_re,17,3,"ci_gr,sq_re,ci_bl; ",50,50,0,child,158,critical
4,critical,ci,ci_bl,ci_gr,sq_re,13,2,"sq_re,ci_bl,ci_gr; ",52,48,0,child,174,critical
4,critical,ci,ci_bl,ci_gr,sq_re,17,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,138,critical
4,critical,ci,ci_bl,ci_gr,sq_re,10,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,175,critical
4,critical,ci,ci_bl,ci_gr,sq_re,2,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,94,critical
4,critical,ci,ci_bl,ci_gr,sq_re,18,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,168,critical
4,critical,ci,ci_bl,ci_gr,sq_re,11,2,"ci_gr,ci_bl,sq_re; ",50,50,0,child,95,critical
4,critical,ci,ci_bl,ci_gr,sq_re,19,3,"sq_re,ci_gr,ci_bl; ",0,100,0,child,130,critical
4,critical,ci,ci_bl,ci_gr,sq_re,17,1,"ci_bl,ci_gr,sq_re; ",0,100,0,child,180,critical
4,critical,ci,ci_bl,ci_gr,sq_re,8,1,"ci_bl,ci_gr,sq_re; ",69,31,0,child,119,critical
4,critical,ci,ci_bl,ci_gr,sq_re,0,1,"ci_bl,sq_re,ci_gr; ",20,79,1,child,99,critical
4,critical,ci,ci_bl,ci_gr,sq_re,3,1,"ci_bl,sq_re,ci_gr; ",91,9,0,child,169,critical
4,critical,ci,ci_bl,ci_gr,sq_re,2,1,"ci_bl,ci_gr,sq_re; ",94,2,4,child,122,critical
4,critical,ci,ci_bl,ci_gr,sq_re,8,2,"sq_re,ci_bl,ci_gr; ",55,22,23,child,139,critical
4,critical,ci,ci_bl,ci_gr,sq_re,18,2,"ci_gr,ci_bl,sq_re; ",76,24,0,child,140,critical
4,critical,ci,ci_bl,ci_gr,sq_re,20,1,"ci_bl,ci_gr,sq_re; ",48,52,0,child,150,critical
4,critical,ci,ci_bl,ci_gr,sq_re,19,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,159,critical
4,critical,ci,ci_bl,ci_gr,sq_re,0,2,"ci_gr,ci_bl,sq_re; ",50,50,0,child,100,critical
4,critical,ci,ci_bl,ci_gr,sq_re,11,3,"sq_re,ci_gr,ci_bl; ",100,0,0,child,111,critical
4,critical,ci,ci_bl,ci_gr,sq_re,0,3,"ci_gr,sq_re,ci_bl; ",92,8,0,child,101,critical
4,critical,ci,ci_bl,ci_gr,sq_re,1,2,"sq_re,ci_bl,ci_gr; ",71,13,16,child,176,critical
4,critical,ci,ci_bl,ci_gr,sq_re,1,1,"ci_bl,sq_re,ci_gr; ",100,0,0,child,170,critical
4,critical,ci,ci_bl,ci_gr,sq_re,5,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,141,critical
4,critical,ci,ci_bl,ci_gr,sq_re,21,1,"ci_bl,sq_re,ci_gr; ",100,0,0,child,96,critical
4,critical,ci,ci_bl,ci_gr,sq_re,17,3,"ci_gr,sq_re,ci_bl; ",39,40,21,child,112,critical
4,critical,ci,ci_bl,ci_gr,sq_re,0,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,102,critical
4,critical,ci,ci_bl,ci_gr,sq_re,2,2,"ci_gr,ci_bl,sq_re; ",50,50,0,child,135,critical
4,critical,ci,ci_bl,ci_gr,sq_re,20,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,115,critical
4,critical,ci,ci_bl,ci_gr,sq_re,7,2,"ci_gr,ci_bl,sq_re; ",48,47,5,child,136,critical
4,critical,ci,ci_bl,ci_gr,sq_re,12,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,131,critical
4,critical,ci,ci_bl,ci_gr,sq_re,23,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,123,critical
4,critical,ci,ci_bl,ci_gr,sq_re,9,1,"ci_bl,sq_re,ci_gr; ",60,35,5,child,106,critical
4,critical,ci,ci_bl,ci_gr,sq_re,5,3,"ci_gr,sq_re,ci_bl; ",100,0,0,child,137,critical
4,critical,ci,ci_bl,ci_gr,sq_re,5,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,164,critical
4,critical,ci,ci_bl,ci_gr,sq_re,4,2,"sq_re,ci_bl,ci_gr; ",80,20,0,child,151,critical
4,critical,ci,ci_bl,ci_gr,sq_re,0,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,103,critical
4,critical,ci,ci_bl,ci_gr,sq_re,5,3,"ci_gr,sq_re,ci_bl; ",100,0,0,child,126,critical
4,critical,ci,ci_bl,ci_gr,sq_re,17,3,"sq_re,ci_gr,ci_bl; ",77,0,23,child,181,critical
4,critical,ci,ci_bl,ci_gr,sq_re,6,3,"ci_gr,sq_re,ci_bl; ",64,36,0,child,142,critical
4,critical,ci,ci_bl,ci_gr,sq_re,0,2,"sq_re,ci_bl,ci_gr; ",100,0,0,child,104,critical
4,critical,ci,ci_bl,ci_gr,sq_re,4,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,165,critical
4,critical,ci,ci_bl,ci_gr,sq_re,23,3,"ci_gr,sq_re,ci_bl; ",100,0,0,child,166,critical
4,critical,ci,ci_bl,ci_gr,sq_re,8,2,"sq_re,ci_bl,ci_gr; ",22,49,29,child,145,critical
4,critical,ci,ci_bl,ci_gr,sq_re,13,2,"ci_gr,ci_bl,sq_re; ",50,50,0,child,97,critical
4,critical,ci,ci_bl,ci_gr,sq_re,12,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,160,critical
4,critical,ci,ci_bl,ci_gr,sq_re,0,3,"ci_gr,sq_re,ci_bl; ",69,31,0,child,105,critical
4,critical,ci,ci_bl,ci_gr,sq_re,22,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,107,critical
4,critical,ci,ci_bl,ci_gr,sq_re,10,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,177,critical
4,critical,ci,ci_bl,ci_gr,sq_re,2,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,91,critical
4,critical,ci,ci_bl,ci_gr,sq_re,10,2,"ci_gr,ci_bl,sq_re; ",59,41,0,child,161,critical
4,critical,ci,ci_bl,ci_gr,sq_re,3,2,"sq_re,ci_bl,ci_gr; ",100,0,0,child,113,critical
4,critical,ci,ci_bl,ci_gr,sq_re,20,2,"ci_gr,ci_bl,sq_re; ",50,50,0,child,152,critical
4,critical,ci,ci_bl,ci_gr,sq_re,1,1,"ci_bl,ci_gr,sq_re; ",100,0,0,child,171,critical
4,critical,ci,ci_bl,ci_gr,sq_re,15,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,116,critical
4,critical,ci,ci_bl,ci_gr,sq_re,14,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,162,critical
4,critical,ci,ci_bl,ci_gr,sq_re,7,2,"ci_gr,ci_bl,sq_re; ",50,50,0,child,127,critical
4,critical,ci,ci_bl,ci_gr,sq_re,1,3,"ci_gr,sq_re,ci_bl; ",40,40,20,child,124,critical
4,critical,ci,ci_bl,ci_gr,sq_re,20,1,"ci_bl,ci_gr,sq_re; ",37,38,25,child,128,critical
4,critical,ci,ci_bl,ci_gr,sq_re,2,1,"ci_bl,ci_gr,sq_re; ",100,0,0,child,143,critical
4,critical,ci,ci_bl,ci_gr,sq_re,17,2,"ci_gr,ci_bl,sq_re; ",100,0,0,child,178,critical
4,critical,ci,ci_bl,ci_gr,sq_re,20,2,"ci_gr,ci_bl,sq_re; ",56,44,0,child,146,critical
4,critical,ci,ci_bl,ci_gr,sq_re,15,1,"ci_bl,ci_gr,sq_re; ",50,50,0,child,153,critical
4,critical,ci,ci_bl,ci_gr,sq_re,20,2,"ci_gr,ci_bl,sq_re; ",51,49,0,child,172,critical
4,critical,ci,ci_bl,ci_gr,sq_re,15,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,120,critical
4,critical,ci,ci_bl,ci_gr,sq_re,20,1,"ci_bl,ci_gr,sq_re; ",75,25,0,child,108,critical
4,critical,ci,ci_bl,ci_gr,sq_re,4,3,"ci_gr,sq_re,ci_bl; ",50,50,0,child,147,critical
4,critical,ci,ci_bl,ci_gr,sq_re,11,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,92,critical
4,critical,ci,ci_bl,ci_gr,sq_re,11,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,117,critical
4,critical,ci,ci_bl,ci_gr,sq_re,13,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,163,critical
4,critical,ci,ci_bl,ci_gr,sq_re,5,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,154,critical
4,critical,ci,ci_bl,ci_gr,sq_re,6,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,186,critical
4,critical,ci,ci_bl,ci_gr,sq_re,9,1,"ci_bl,ci_gr,sq_re; ",100,0,0,child,121,critical
4,critical,ci,ci_bl,ci_gr,sq_re,18,2,"ci_gr,ci_bl,sq_re; ",90,10,0,child,179,critical
4,critical,ci,ci_bl,ci_gr,sq_re,16,2,"sq_re,ci_bl,ci_gr; ",50,50,0,child,148,critical
4,critical,ci,ci_bl,ci_gr,sq_re,6,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,149,critical
4,critical,ci,ci_bl,ci_gr,sq_re,13,2,"ci_gr,ci_bl,sq_re; ",75,25,0,child,184,critical
4,critical,ci,ci_bl,ci_gr,sq_re,18,3,"ci_gr,sq_re,ci_bl; ",75,25,0,child,109,critical
4,critical,ci,ci_bl,ci_gr,sq_re,15,2,"ci_gr,ci_bl,sq_re; ",50,50,0,child,155,critical
4,critical,ci,ci_bl,ci_gr,sq_re,4,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,129,critical
4,critical,ci,ci_bl,ci_gr,sq_re,9,2,"ci_gr,ci_bl,sq_re; ",70,30,0,child,132,critical
4,critical,ci,ci_bl,ci_gr,sq_re,12,2,"ci_gr,ci_bl,sq_re; ",40,40,20,child,133,critical
4,critical,ci,ci_bl,ci_gr,sq_re,1,2,"ci_gr,ci_bl,sq_re; ",90,10,0,child,183,critical
4,critical,ci,ci_bl,ci_gr,sq_re,10,3,"sq_re,ci_gr,ci_bl; ",0,100,0,child,144,critical
4,critical,ci,ci_bl,ci_gr,sq_re,10,1,"ci_bl,sq_re,ci_gr; ",80,20,0,child,134,critical
4,critical,ci,ci_bl,ci_gr,sq_re,3,3,"ci_gr,sq_re,ci_bl; ",50,50,0,child,156,critical
4,critical,ci,ci_bl,ci_gr,sq_re,11,1,"ci_bl,ci_gr,sq_re; ",23,51,26,child,182,critical
4,critical,ci,ci_bl,ci_gr,sq_re,23,3,"ci_gr,sq_re,ci_bl; ",100,0,0,child,185,critical
4,critical,ci,ci_bl,ci_gr,sq_re,16,1,"ci_bl,ci_gr,sq_re; ",47,53,0,child,98,critical
4,critical,ci,ci_bl,ci_gr,sq_re,14,1,"ci_bl,ci_gr,sq_re; ",0,100,0,child,157,critical
4,critical,ci,ci_bl,ci_gr,sq_re,11,1,"ci_bl,ci_gr,sq_re; ",73,27,0,child,173,critical
4,critical,ci,ci_bl,ci_gr,sq_re,16,1,"ci_bl,sq_re,ci_gr; ",50,50,0,child,110,critical
4,critical,ci,ci_bl,ci_gr,sq_re,9,3,"sq_re,ci_gr,ci_bl; ",50,50,0,child,167,critical
5,critical,re,sq_re,ci_re,tr_bl,2,1,"sq_re,tr_bl,ci_re; ",50,50,0,child,114,critical
5,critical,re,sq_re,ci_re,tr_bl,2,3,"ci_re,tr_bl,sq_re; ",55,45,0,child,118,critical
5,critical,re,sq_re,ci_re,tr_bl,12,3,"tr_bl,ci_re,sq_re; ",50,50,0,child,93,critical
5,critical,re,sq_re,ci_re,tr_bl,10,2,"ci_re,sq_re,tr_bl; ",100,0,0,child,90,critical
5,critical,re,sq_re,ci_re,tr_bl,9,2,"tr_bl,sq_re,ci_re; ",50,50,0,child,125,critical
5,critical,re,sq_re,ci_re,tr_bl,13,1,"sq_re,tr_bl,ci_re; ",50,50,0,child,158,critical
5,critical,re,sq_re,ci_re,tr_bl,14,3,"tr_bl,ci_re,sq_re; ",49,51,0,child,174,critical
5,critical,re,sq_re,ci_re,tr_bl,2,1,"sq_re,ci_re,tr_bl; ",50,50,0,child,138,critical
5,critical,re,sq_re,ci_re,tr_bl,16,2,"tr_bl,sq_re,ci_re; ",50,50,0,child,175,critical
5,critical,re,sq_re,ci_re,tr_bl,11,3,"tr_bl,ci_re,sq_re; ",48,52,0,child,94,critical
5,critical,re,sq_re,ci_re,tr_bl,6,1,"sq_re,tr_bl,ci_re; ",40,45,15,child,168,critical
5,critical,re,sq_re,ci_re,tr_bl,6,3,"tr_bl,ci_re,sq_re; ",60,40,0,child,95,critical
5,critical,re,sq_re,ci_re,tr_bl,16,3,"tr_bl,ci_re,sq_re; ",0,100,0,child,130,critical
5,critical,re,sq_re,ci_re,tr_bl,15,1,"sq_re,ci_re,tr_bl; ",0,100,0,child,180,critical
5,critical,re,sq_re,ci_re,tr_bl,23,2,"tr_bl,sq_re,ci_re; ",79,21,0,child,119,critical
5,critical,re,sq_re,ci_re,tr_bl,18,3,"ci_re,tr_bl,sq_re; ",0,100,0,child,99,critical
5,critical,re,sq_re,ci_re,tr_bl,2,3,"ci_re,tr_bl,sq_re; ",92,8,0,child,169,critical
5,critical,re,sq_re,ci_re,tr_bl,16,1,"sq_re,ci_re,tr_bl; ",47,48,5,child,122,critical
5,critical,re,sq_re,ci_re,tr_bl,9,3,"tr_bl,ci_re,sq_re; ",17,75,8,child,139,critical
5,critical,re,sq_re,ci_re,tr_bl,19,1,"sq_re,tr_bl,ci_re; ",77,23,0,child,140,critical
5,critical,re,sq_re,ci_re,tr_bl,15,2,"tr_bl,sq_re,ci_re; ",49,51,0,child,150,critical
5,critical,re,sq_re,ci_re,tr_bl,14,1,"sq_re,tr_bl,ci_re; ",50,50,0,child,159,critical
5,critical,re,sq_re,ci_re,tr_bl,19,3,"ci_re,tr_bl,sq_re; ",50,50,0,child,100,critical
5,critical,re,sq_re,ci_re,tr_bl,18,1,"sq_re,tr_bl,ci_re; ",100,0,0,child,111,critical
5,critical,re,sq_re,ci_re,tr_bl,8,2,"ci_re,sq_re,tr_bl; ",92,8,0,child,101,critical
5,critical,re,sq_re,ci_re,tr_bl,14,3,"tr_bl,ci_re,sq_re; ",64,36,0,child,176,critical
5,critical,re,sq_re,ci_re,tr_bl,2,3,"ci_re,tr_bl,sq_re; ",100,0,0,child,170,critical
5,critical,re,sq_re,ci_re,tr_bl,1,3,"ci_re,tr_bl,sq_re; ",0,100,0,child,141,critical
5,critical,re,sq_re,ci_re,tr_bl,3,2,"tr_bl,sq_re,ci_re; ",80,20,0,child,96,critical
5,critical,re,sq_re,ci_re,tr_bl,23,3,"ci_re,tr_bl,sq_re; ",45,45,10,child,112,critical
5,critical,re,sq_re,ci_re,tr_bl,2,3,"ci_re,tr_bl,sq_re; ",50,50,0,child,102,critical
5,critical,re,sq_re,ci_re,tr_bl,11,2,"tr_bl,sq_re,ci_re; ",50,50,0,child,135,critical
5,critical,re,sq_re,ci_re,tr_bl,22,2,"tr_bl,sq_re,ci_re; ",50,50,0,child,115,critical
5,critical,re,sq_re,ci_re,tr_bl,15,2,"tr_bl,sq_re,ci_re; ",46,47,7,child,136,critical
5,critical,re,sq_re,ci_re,tr_bl,22,3,"ci_re,tr_bl,sq_re; ",50,50,0,child,131,critical
5,critical,re,sq_re,ci_re,tr_bl,5,1,"sq_re,ci_re,tr_bl; ",50,50,0,child,123,critical
5,critical,re,sq_re,ci_re,tr_bl,0,3,"tr_bl,ci_re,sq_re; ",50,45,5,child,106,critical
5,critical,re,sq_re,ci_re,tr_bl,4,3,"tr_bl,ci_re,sq_re; ",100,0,0,child,137,critical
5,critical,re,sq_re,ci_re,tr_bl,22,3,"ci_re,tr_bl,sq_re; ",50,50,0,child,164,critical
5,critical,re,sq_re,ci_re,tr_bl,21,2,"tr_bl,sq_re,ci_re; ",70,30,0,child,151,critical
5,critical,re,sq_re,ci_re,tr_bl,15,1,"sq_re,tr_bl,ci_re; ",50,50,0,child,103,critical
5,critical,re,sq_re,ci_re,tr_bl,2,1,"sq_re,ci_re,tr_bl; ",100,0,0,child,126,critical
5,critical,re,sq_re,ci_re,tr_bl,4,1,"sq_re,tr_bl,ci_re; ",83,17,0,child,181,critical
5,critical,re,sq_re,ci_re,tr_bl,10,2,"tr_bl,sq_re,ci_re; ",62,38,0,child,142,critical
5,critical,re,sq_re,ci_re,tr_bl,5,3,"ci_re,tr_bl,sq_re; ",0,100,0,child,104,critical
5,critical,re,sq_re,ci_re,tr_bl,1,3,"ci_re,tr_bl,sq_re; ",50,50,0,child,165,critical
5,critical,re,sq_re,ci_re,tr_bl,16,1,"sq_re,tr_bl,ci_re; ",100,0,0,child,166,critical
5,critical,re,sq_re,ci_re,tr_bl,15,1,"sq_re,ci_re,tr_bl; ",10,67,23,child,145,critical
5,critical,re,sq_re,ci_re,tr_bl,11,1,"sq_re,ci_re,tr_bl; ",50,50,0,child,97,critical
5,critical,re,sq_re,ci_re,tr_bl,11,2,"tr_bl,sq_re,ci_re; ",50,50,0,child,160,critical
5,critical,re,sq_re,ci_re,tr_bl,10,2,"ci_re,sq_re,tr_bl; ",69,31,0,child,105,critical
5,critical,re,sq_re,ci_re,tr_bl,0,1,"sq_re,tr_bl,ci_re; ",50,50,0,child,107,critical
5,critical,re,sq_re,ci_re,tr_bl,3,2,"tr_bl,sq_re,ci_re; ",38,62,0,child,177,critical
5,critical,re,sq_re,ci_re,tr_bl,1,2,"tr_bl,sq_re,ci_re; ",50,50,0,child,91,critical
5,critical,re,sq_re,ci_re,tr_bl,15,2,"tr_bl,sq_re,ci_re; ",75,25,0,child,161,critical
5,critical,re,sq_re,ci_re,tr_bl,16,2,"tr_bl,sq_re,ci_re; ",100,0,0,child,113,critical
5,critical,re,sq_re,ci_re,tr_bl,8,1,"sq_re,ci_re,tr_bl; ",50,50,0,child,152,critical
5,critical,re,sq_re,ci_re,tr_bl,14,2,"tr_bl,sq_re,ci_re; ",50,50,0,child,171,critical
5,critical,re,sq_re,ci_re,tr_bl,19,1,"sq_re,ci_re,tr_bl; ",50,50,0,child,116,critical
5,critical,re,sq_re,ci_re,tr_bl,23,2,"ci_re,sq_re,tr_bl; ",100,0,0,child,162,critical
5,critical,re,sq_re,ci_re,tr_bl,18,1,"sq_re,tr_bl,ci_re; ",50,50,0,child,127,critical
5,critical,re,sq_re,ci_re,tr_bl,14,1,"sq_re,tr_bl,ci_re; ",55,45,0,child,124,critical
