itemid,itemtype,msg,target,competitor,distractor,trialid,targetpos,layout,prob_target,prob_competitor,prob_distr,condition,speaker,participant_id
3,critical,ci,ci_bl,ci_re,tr_gr,0,1,"ci_bl,ci_re,tr_gr",50,50,0,critical,child,71
3,critical,ci,ci_bl,ci_re,tr_gr,15,3,"tr_gr,ci_re,ci_bl",100,0,0,critical,adult,72
3,critical,ci,ci_bl,ci_re,tr_gr,6,3,"ci_re,tr_gr,ci_bl",50,50,0,critical,child,73
3,critical,ci,ci_bl,ci_re,tr_gr,3,3,"ci_re,tr_gr,ci_bl",50,50,0,critical,child,74
3,critical,ci,ci_bl,ci_re,tr_gr,5,1,"ci_bl,ci_re,tr_gr",100,0,0,critical,adult,75
3,critical,ci,ci_bl,ci_re,tr_gr,4,2,"ci_re,ci_bl,tr_gr",100,0,0,critical,adult,76
3,critical,ci,ci_bl,ci_re,tr_gr,2,1,"ci_bl,tr_gr,ci_re",50,50,0,critical,adult,77
3,critical,ci,ci_bl,ci_re,tr_gr,19,1,"ci_bl,tr_gr,ci_re",0,0,100,critical,adult,78
3,critical,ci,ci_bl,ci_re,tr_gr,20,3,"ci_re,tr_gr,ci_bl",100,0,0,critical,adult,79
3,critical,ci,ci_bl,ci_re,tr_gr,3,2,"ci_re,ci_bl,tr_gr",0,100,0,critical,adult,1
3,critical,ci,ci_bl,ci_re,tr_gr,2,3,"ci_re,tr_gr,ci_bl",50,50,0,critical,child,80
4,critical,ci,ci_bl,ci_gr,sq_re,6,2,"sq_re,ci_bl,ci_gr",85,13,2,critical,adult,2
4,critical,ci,ci_bl,ci_gr,sq_re,5,1,"ci_bl,sq_re,ci_gr",50,50,0,critical,child,3
4,critical,ci,ci_bl,ci_gr,sq_re,23,3,"sq_re,ci_gr,ci_bl",100,0,0,critical,adult,4
4,critical,ci,ci_bl,ci_gr,sq_re,14,2,"ci_gr,ci_bl,sq_re",50,50,0,critical,child,5
4,critical,ci,ci_bl,ci_gr,sq_re,11,1,"ci_bl,ci_gr,sq_re",75,25,0,critical,child,6
4,critical,ci,ci_bl,ci_gr,sq_re,4,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,7
4,critical,ci,ci_bl,ci_gr,sq_re,13,2,"ci_gr,ci_bl,sq_re",100,0,0,critical,child,8
4,critical,ci,ci_bl,ci_gr,sq_re,12,1,"ci_bl,ci_gr,sq_re",60,40,0,critical,child,9
4,critical,ci,ci_bl,ci_gr,sq_re,15,3,"sq_re,ci_gr,ci_bl",100,0,0,critical,adult,10
4,critical,ci,ci_bl,ci_gr,sq_re,13,2,"sq_re,ci_bl,ci_gr",50,50,0,critical,child,11
4,critical,ci,ci_bl,ci_gr,sq_re,20,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,12
4,critical,ci,ci_bl,ci_gr,sq_re,8,1,"ci_bl,ci_gr,sq_re",50,50,0,critical,child,13
4,critical,ci,ci_bl,ci_gr,sq_re,9,2,"sq_re,ci_bl,ci_gr",52,48,0,critical,child,14
4,critical,ci,ci_bl,ci_gr,sq_re,8,3,"sq_re,ci_gr,ci_bl",50,50,0,critical,adult,15
4,critical,ci,ci_bl,ci_gr,sq_re,23,2,"sq_re,ci_bl,ci_gr",50,50,0,critical,adult,16
4,critical,ci,ci_bl,ci_gr,sq_re,20,3,"sq_re,ci_gr,ci_bl",50,50,0,critical,child,17
4,critical,ci,ci_bl,ci_gr,sq_re,11,2,"ci_gr,ci_bl,sq_re",50,50,0,critical,adult,18
4,critical,ci,ci_bl,ci_gr,sq_re,6,2,"ci_gr,ci_bl,sq_re",50,50,0,critical,adult,19
4,critical,ci,ci_bl,ci_gr,sq_re,23,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,20
4,critical,ci,ci_bl,ci_gr,sq_re,17,2,"ci_gr,ci_bl,sq_re",74,26,0,critical,child,21
4,critical,ci,ci_bl,ci_gr,sq_re,11,2,"sq_re,ci_bl,ci_gr",50,50,0,critical,child,22
4,critical,ci,ci_bl,ci_gr,sq_re,14,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,23
4,critical,ci,ci_bl,ci_gr,sq_re,19,1,"ci_bl,ci_gr,sq_re",75,25,0,critical,child,24
4,critical,ci,ci_bl,ci_gr,sq_re,16,2,"sq_re,ci_bl,ci_gr",0,100,0,critical,child,25
4,critical,ci,ci_bl,ci_gr,sq_re,22,3,"sq_re,ci_gr,ci_bl",100,0,0,critical,adult,26
4,critical,ci,ci_bl,ci_gr,sq_re,17,3,"sq_re,ci_gr,ci_bl",75,25,0,critical,child,27
4,critical,ci,ci_bl,ci_gr,sq_re,16,1,"ci_bl,sq_re,ci_gr",88,12,0,critical,child,28
4,critical,ci,ci_bl,ci_gr,sq_re,2,2,"ci_gr,ci_bl,sq_re",70,30,0,critical,adult,29
4,critical,ci,ci_bl,ci_gr,sq_re,20,1,"ci_bl,sq_re,ci_gr",14,86,0,critical,child,30
4,critical,ci,ci_bl,ci_gr,sq_re,4,1,"ci_bl,sq_re,ci_gr",54,46,0,critical,child,31
4,critical,ci,ci_bl,ci_gr,sq_re,1,3,"ci_gr,sq_re,ci_bl",10,80,10,critical,child,32
4,critical,ci,ci_bl,ci_gr,sq_re,9,2,"sq_re,ci_bl,ci_gr",75,25,0,critical,child,33
4,critical,ci,ci_bl,ci_gr,sq_re,4,1,"ci_bl,ci_gr,sq_re",50,50,0,critical,adult,34
4,critical,ci,ci_bl,ci_gr,sq_re,23,3,"sq_re,ci_gr,ci_bl",50,50,0,critical,adult,35
4,critical,ci,ci_bl,ci_gr,sq_re,21,1,"ci_bl,sq_re,ci_gr",98,2,0,critical,adult,36
4,critical,ci,ci_bl,ci_gr,sq_re,9,2,"sq_re,ci_bl,ci_gr",50,50,0,critical,adult,37
4,critical,ci,ci_bl,ci_gr,sq_re,7,1,"ci_bl,ci_gr,sq_re",100,0,0,critical,child,38
4,critical,ci,ci_bl,ci_gr,sq_re,15,1,"ci_bl,ci_gr,sq_re",50,50,0,critical,adult,39
4,critical,ci,ci_bl,ci_gr,sq_re,5,1,"ci_bl,sq_re,ci_gr",100,0,0,critical,adult,40
4,critical,ci,ci_bl,ci_gr,sq_re,9,2,"ci_gr,ci_bl,sq_re",44,44,12,critical,child,41
4,critical,ci,ci_bl,ci_gr,sq_re,0,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,adult,42
4,critical,ci,ci_bl,ci_gr,sq_re,10,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,43
4,critical,ci,ci_bl,ci_gr,sq_re,20,1,"ci_bl,sq_re,ci_gr",50,50,0,critical,child,44
4,critical,ci,ci_bl,ci_gr,sq_re,11,3,"ci_gr,sq_re,ci_bl",95,5,0,critical,adult,45
4,critical,ci,ci_bl,ci_gr,sq_re,5,2,"sq_re,ci_bl,ci_gr",75,25,0,critical,adult,46
4,critical,ci,ci_bl,ci_gr,sq_re,1,2,"sq_re,ci_bl,ci_gr",50,50,0,critical,child,47
4,critical,ci,ci_bl,ci_gr,sq_re,0,3,"sq_re,ci_gr,ci_bl",75,25,0,critical,adult,48
4,critical,ci,ci_bl,ci_gr,sq_re,17,1,"ci_bl,sq_re,ci_gr",100,0,0,critical,adult,49
4,critical,ci,ci_bl,ci_gr,sq_re,7,2,"ci_gr,ci_bl,sq_re",50,50,0,critical,adult,50
4,critical,ci,ci_bl,ci_gr,sq_re,16,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,51
4,critical,ci,ci_bl,ci_gr,sq_re,11,1,"ci_bl,ci_gr,sq_re",50,50,0,critical,adult,52
4,critical,ci,ci_bl,ci_gr,sq_re,23,1,"ci_bl,sq_re,ci_gr",50,50,0,critical,child,53
4,critical,ci,ci_bl,ci_gr,sq_re,1,3,"ci_gr,sq_re,ci_bl",100,0,0,critical,adult,54
4,critical,ci,ci_bl,ci_gr,sq_re,18,3,"sq_re,ci_gr,ci_bl",50,50,0,critical,adult,55
4,critical,ci,ci_bl,ci_gr,sq_re,12,1,"ci_bl,ci_gr,sq_re",100,0,0,critical,adult,56
4,critical,ci,ci_bl,ci_gr,sq_re,13,3,"sq_re,ci_gr,ci_bl",50,50,0,critical,child,57
4,critical,ci,ci_bl,ci_gr,sq_re,4,1,"ci_bl,sq_re,ci_gr",50,50,0,critical,adult,58
4,critical,ci,ci_bl,ci_gr,sq_re,11,3,"ci_gr,sq_re,ci_bl",51,49,0,critical,child,59
4,critical,ci,ci_bl,ci_gr,sq_re,14,3,"sq_re,ci_gr,ci_bl",50,50,0,critical,child,60
4,critical,ci,ci_bl,ci_gr,sq_re,7,2,"ci_gr,ci_bl,sq_re",75,25,0,critical,child,61
4,critical,ci,ci_bl,ci_gr,sq_re,23,3,"sq_re,ci_gr,ci_bl",49,49,2,critical,adult,62
4,critical,ci,ci_bl,ci_gr,sq_re,4,3,"ci_gr,sq_re,ci_bl",0,100,0,critical,child,63
4,critical,ci,ci_bl,ci_gr,sq_re,19,3,"sq_re,ci_gr,ci_bl",50,50,0,critical,child,64
4,critical,ci,ci_bl,ci_gr,sq_re,16,2,"sq_re,ci_bl,ci_gr",49,51,0,critical,child,65
4,critical,ci,ci_bl,ci_gr,sq_re,12,1,"ci_bl,ci_gr,sq_re",25,51,24,critical,child,66
4,critical,ci,ci_bl,ci_gr,sq_re,1,1,"ci_bl,sq_re,ci_gr",9,84,7,critical,adult,67
4,critical,ci,ci_bl,ci_gr,sq_re,3,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,adult,68
4,critical,ci,ci_bl,ci_gr,sq_re,17,2,"ci_gr,ci_bl,sq_re",55,45,0,critical,adult,69
4,critical,ci,ci_bl,ci_gr,sq_re,1,1,"ci_bl,sq_re,ci_gr",50,50,0,critical,child,70
4,critical,ci,ci_bl,ci_gr,sq_re,3,1,"ci_bl,sq_re,ci_gr",50,50,0,critical,child,71
4,critical,ci,ci_bl,ci_gr,sq_re,4,1,"ci_bl,ci_gr,sq_re",100,0,0,critical,adult,72
4,critical,ci,ci_bl,ci_gr,sq_re,9,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,73
4,critical,ci,ci_bl,ci_gr,sq_re,18,1,"ci_bl,sq_re,ci_gr",50,50,0,critical,child,74
4,critical,ci,ci_bl,ci_gr,sq_re,12,3,"ci_gr,sq_re,ci_bl",100,0,0,critical,adult,75
4,critical,ci,ci_bl,ci_gr,sq_re,6,3,"ci_gr,sq_re,ci_bl",100,0,0,critical,adult,76
4,critical,ci,ci_bl,ci_gr,sq_re,15,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,adult,77
4,critical,ci,ci_bl,ci_gr,sq_re,14,1,"ci_bl,ci_gr,sq_re",0,50,50,critical,adult,78
4,critical,ci,ci_bl,ci_gr,sq_re,22,3,"ci_gr,sq_re,ci_bl",100,0,0,critical,adult,79
4,critical,ci,ci_bl,ci_gr,sq_re,8,2,"sq_re,ci_bl,ci_gr",0,100,0,critical,adult,1
4,critical,ci,ci_bl,ci_gr,sq_re,17,3,"ci_gr,sq_re,ci_bl",50,50,0,critical,child,80
5,critical,re,sq_re,ci_re,tr_bl,12,2,"tr_bl,sq_re,ci_re",87,11,2,critical,adult,2
5,critical,re,sq_re,ci_re,tr_bl,23,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,3
5,critical,re,sq_re,ci_re,tr_bl,14,1,"sq_re,ci_re,tr_bl",100,0,0,critical,adult,4
5,critical,re,sq_re,ci_re,tr_bl,5,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,5
5,critical,re,sq_re,ci_re,tr_bl,4,1,"sq_re,ci_re,tr_bl",75,25,0,critical,child,6
5,critical,re,sq_re,ci_re,tr_bl,13,1,"sq_re,ci_re,tr_bl",50,50,0,critical,child,7
5,critical,re,sq_re,ci_re,tr_bl,12,1,"sq_re,ci_re,tr_bl",100,0,0,critical,child,8
5,critical,re,sq_re,ci_re,tr_bl,5,1,"sq_re,tr_bl,ci_re",55,45,0,critical,child,9
5,critical,re,sq_re,ci_re,tr_bl,3,1,"sq_re,ci_re,tr_bl",100,0,0,critical,adult,10
5,critical,re,sq_re,ci_re,tr_bl,0,2,"tr_bl,sq_re,ci_re",49,51,0,critical,child,11
5,critical,re,sq_re,ci_re,tr_bl,8,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,12
5,critical,re,sq_re,ci_re,tr_bl,13,1,"sq_re,ci_re,tr_bl",50,50,0,critical,child,13
5,critical,re,sq_re,ci_re,tr_bl,15,3,"ci_re,tr_bl,sq_re",48,52,0,critical,child,14
5,critical,re,sq_re,ci_re,tr_bl,20,3,"tr_bl,ci_re,sq_re",100,0,0,critical,adult,15
5,critical,re,sq_re,ci_re,tr_bl,8,3,"tr_bl,ci_re,sq_re",50,50,0,critical,adult,16
5,critical,re,sq_re,ci_re,tr_bl,22,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,17
5,critical,re,sq_re,ci_re,tr_bl,21,3,"tr_bl,ci_re,sq_re",50,50,0,critical,adult,18
5,critical,re,sq_re,ci_re,tr_bl,3,1,"sq_re,tr_bl,ci_re",50,50,0,critical,adult,19
5,critical,re,sq_re,ci_re,tr_bl,17,1,"sq_re,tr_bl,ci_re",50,50,0,critical,child,20
5,critical,re,sq_re,ci_re,tr_bl,18,1,"sq_re,ci_re,tr_bl",74,26,0,critical,child,21
5,critical,re,sq_re,ci_re,tr_bl,4,3,"tr_bl,ci_re,sq_re",100,0,0,critical,child,22
5,critical,re,sq_re,ci_re,tr_bl,8,3,"ci_re,tr_bl,sq_re",50,50,0,critical,child,23
5,critical,re,sq_re,ci_re,tr_bl,16,3,"tr_bl,ci_re,sq_re",75,25,0,critical,child,24
5,critical,re,sq_re,ci_re,tr_bl,20,1,"sq_re,ci_re,tr_bl",0,100,0,critical,child,25
5,critical,re,sq_re,ci_re,tr_bl,13,3,"tr_bl,ci_re,sq_re",80,20,0,critical,adult,26
5,critical,re,sq_re,ci_re,tr_bl,23,2,"ci_re,sq_re,tr_bl",80,20,0,critical,child,27
5,critical,re,sq_re,ci_re,tr_bl,3,1,"sq_re,tr_bl,ci_re",64,36,0,critical,child,28
5,critical,re,sq_re,ci_re,tr_bl,12,3,"ci_re,tr_bl,sq_re",70,30,0,critical,adult,29
5,critical,re,sq_re,ci_re,tr_bl,17,3,"tr_bl,ci_re,sq_re",50,50,0,critical,child,30
5,critical,re,sq_re,ci_re,tr_bl,2,1,"sq_re,ci_re,tr_bl",49,51,0,critical,child,31
5,critical,re,sq_re,ci_re,tr_bl,7,1,"sq_re,ci_re,tr_bl",42,42,16,critical,child,32
5,critical,re,sq_re,ci_re,tr_bl,1,2,"tr_bl,sq_re,ci_re",75,25,0,critical,child,33
5,critical,re,sq_re,ci_re,tr_bl,1,1,"sq_re,tr_bl,ci_re",50,50,0,critical,adult,34
5,critical,re,sq_re,ci_re,tr_bl,22,3,"ci_re,tr_bl,sq_re",50,50,0,critical,adult,35
5,critical,re,sq_re,ci_re,tr_bl,8,3,"tr_bl,ci_re,sq_re",98,2,0,critical,adult,36
5,critical,re,sq_re,ci_re,tr_bl,15,3,"ci_re,tr_bl,sq_re",50,50,0,critical,adult,37
5,critical,re,sq_re,ci_re,tr_bl,4,2,"ci_re,sq_re,tr_bl",100,0,0,critical,child,38
5,critical,re,sq_re,ci_re,tr_bl,6,1,"sq_re,ci_re,tr_bl",49,51,0,critical,adult,39
5,critical,re,sq_re,ci_re,tr_bl,8,3,"ci_re,tr_bl,sq_re",100,0,0,critical,adult,40
5,critical,re,sq_re,ci_re,tr_bl,3,1,"sq_re,ci_re,tr_bl",49,49,2,critical,child,41
5,critical,re,sq_re,ci_re,tr_bl,9,2,"ci_re,sq_re,tr_bl",50,50,0,critical,adult,42
5,critical,re,sq_re,ci_re,tr_bl,7,1,"sq_re,tr_bl,ci_re",50,50,0,critical,child,43
5,critical,re,sq_re,ci_re,tr_bl,3,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,44
5,critical,re,sq_re,ci_re,tr_bl,5,2,"tr_bl,sq_re,ci_re",95,5,0,critical,adult,45
5,critical,re,sq_re,ci_re,tr_bl,13,3,"ci_re,tr_bl,sq_re",75,25,0,critical,adult,46
5,critical,re,sq_re,ci_re,tr_bl,18,1,"sq_re,ci_re,tr_bl",70,30,0,critical,child,47
5,critical,re,sq_re,ci_re,tr_bl,22,2,"ci_re,sq_re,tr_bl",75,25,0,critical,adult,48
5,critical,re,sq_re,ci_re,tr_bl,8,3,"ci_re,tr_bl,sq_re",100,0,0,critical,adult,49
5,critical,re,sq_re,ci_re,tr_bl,23,1,"sq_re,ci_re,tr_bl",50,50,0,critical,adult,50
5,critical,re,sq_re,ci_re,tr_bl,23,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,51
5,critical,re,sq_re,ci_re,tr_bl,19,2,"ci_re,sq_re,tr_bl",50,50,0,critical,adult,52
5,critical,re,sq_re,ci_re,tr_bl,19,1,"sq_re,ci_re,tr_bl",50,50,0,critical,child,53
5,critical,re,sq_re,ci_re,tr_bl,18,2,"ci_re,sq_re,tr_bl",100,0,0,critical,adult,54
5,critical,re,sq_re,ci_re,tr_bl,19,3,"ci_re,tr_bl,sq_re",50,50,0,critical,adult,55
5,critical,re,sq_re,ci_re,tr_bl,11,2,"tr_bl,sq_re,ci_re",100,0,0,critical,adult,56
5,critical,re,sq_re,ci_re,tr_bl,4,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,57
5,critical,re,sq_re,ci_re,tr_bl,7,2,"ci_re,sq_re,tr_bl",50,50,0,critical,adult,58
5,critical,re,sq_re,ci_re,tr_bl,19,2,"ci_re,sq_re,tr_bl",49,51,0,critical,child,59
5,critical,re,sq_re,ci_re,tr_bl,12,3,"tr_bl,ci_re,sq_re",50,50,0,critical,child,60
5,critical,re,sq_re,ci_re,tr_bl,16,2,"ci_re,sq_re,tr_bl",64,36,0,critical,child,61
5,critical,re,sq_re,ci_re,tr_bl,1,1,"sq_re,ci_re,tr_bl",38,40,22,critical,adult,62
5,critical,re,sq_re,ci_re,tr_bl,19,2,"ci_re,sq_re,tr_bl",52,48,0,critical,child,63
5,critical,re,sq_re,ci_re,tr_bl,20,1,"sq_re,ci_re,tr_bl",100,0,0,critical,child,64
5,critical,re,sq_re,ci_re,tr_bl,1,2,"ci_re,sq_re,tr_bl",50,50,0,critical,child,65
5,critical,re,sq_re,ci_re,tr_bl,2,3,"ci_re,tr_bl,sq_re",10,45,45,critical,child,66
5,critical,re,sq_re,ci_re,tr_bl,0,2,"ci_re,sq_re,tr_bl",46,46,8,critical,adult,67
5,critical,re,sq_re,ci_re,tr_bl,19,2,"tr_bl,sq_re,ci_re",100,0,0,critical,adult,68
5,critical,re,sq_re,ci_re,tr_bl,22,1,"sq_re,ci_re,tr_bl",62,38,0,critical,adult,69
5,critical,re,sq_re,ci_re,tr_bl,21,1,"sq_re,ci_re,tr_bl",50,50,0,critical,child,70
5,critical,re,sq_re,ci_re,tr_bl,10,1,"sq_re,ci_re,tr_bl",100,0,0,critical,child,71
5,critical,re,sq_re,ci_re,tr_bl,8,2,"tr_bl,sq_re,ci_re",100,0,0,critical,adult,72
5,critical,re,sq_re,ci_re,tr_bl,22,2,"ci_re,sq_re,tr_bl",50,50,0,critical,child,73
5,critical,re,sq_re,ci_re,tr_bl,23,2,"tr_bl,sq_re,ci_re",50,50,0,critical,child,74
5,critical,re,sq_re,ci_re,tr_bl,17,2,"ci_re,sq_re,tr_bl",100,0,0,critical,adult,75
5,critical,re,sq_re,ci_re,tr_bl,14,1,"sq_re,tr_bl,ci_re",50,50,0,critical,adult,76
5,critical,re,sq_re,ci_re,tr_bl,16,2,"tr_bl,sq_re,ci_re",50,50,0,critical,adult,77
5,critical,re,sq_re,ci_re,tr_bl,23,1,"sq_re,ci_re,tr_bl",50,50,0,critical,adult,78
5,critical,re,sq_re,ci_re,tr_bl,8,1,"sq_re,ci_re,tr_bl",100,0,0,critical,adult,79
5,critical,re,sq_re,ci_re,tr_bl,18,2,"ci_re,sq_re,tr_bl",0,100,0,critical,adult,1
5,critical,re,sq_re,ci_re,tr_bl,9,3,"ci_re,tr_bl,sq_re",50,50,0,critical,child,80
6,critical,re,sq_re,tr_re,ci_gr,5,3,"tr_re,ci_gr,sq_re",86,12,2,critical,adult,2
6,critical,re,sq_re,tr_re,ci_gr,8,1,"sq_re,tr_re,ci_gr",50,50,0,critical,child,3
6,critical,re,sq_re,tr_re,ci_gr,9,3,"tr_re,ci_gr,sq_re",100,0,0,critical,adult,4
6,critical,re,sq_re,tr_re,ci_gr,19,2,"tr_re,sq_re,ci_gr",50,50,0,critical,child,5
6,critical,re,sq_re,tr_re,ci_gr,21,1,"sq_re,ci_gr,tr_re",75,25,0,critical,child,6
6,critical,re,sq_re,tr_re,ci_gr,21,3,"tr_re,ci_gr,sq_re",50,50,0,critical,child,7
6,critical,re,sq_re,tr_re,ci_gr,4,1,"sq_re,tr_re,ci_gr",100,0,0,critical,child,8
6,critical,re,sq_re,tr_re,ci_gr,4,1,"sq_re,tr_re,ci_gr",56,44,0,critical,child,9
6,critical,re,sq_re,tr_re,ci_gr,19,2,"tr_re,sq_re,ci_gr",100,0,0,critical,adult,10
6,critical,re,sq_re,tr_re,ci_gr,19,3,"ci_gr,tr_re,sq_re",50,50,0,critical,child,11
6,critical,re,sq_re,tr_re,ci_gr,13,3,"tr_re,ci_gr,sq_re",50,50,0,critical,child,12
6,critical,re,sq_re,tr_re,ci_gr,10,1,"sq_re,tr_re,ci_gr",50,50,0,critical,child,13
6,critical,re,sq_re,tr_re,ci_gr,20,3,"ci_gr,tr_re,sq_re",48,52,0,critical,child,14
6,critical,re,sq_re,tr_re,ci_gr,2,3,"tr_re,ci_gr,sq_re",50,50,0,critical,adult,15
6,critical,re,sq_re,tr_re,ci_gr,7,2,"tr_re,sq_re,ci_gr",50,50,0,critical,adult,16
6,critical,re,sq_re,tr_re,ci_gr,13,2,"ci_gr,sq_re,tr_re",50,50,0,critical,child,17
6,critical,re,sq_re,tr_re,ci_gr,17,2,"ci_gr,sq_re,tr_re",50,50,0,critical,adult,18
6,critical,re,sq_re,tr_re,ci_gr,21,2,"ci_gr,sq_re,tr_re",50,50,0,critical,adult,19
6,critical,re,sq_re,tr_re,ci_gr,20,1,"sq_re,tr_re,ci_gr",50,50,0,critical,child,20
6,critical,re,sq_re,tr_re,ci_gr,21,2,"ci_gr,sq_re,tr_re",75,25,0,critical,child,21
6,critical,re,sq_re,tr_re,ci_gr,6,3,"tr_re,ci_gr,sq_re",100,0,0,critical,child,22
6,critical,re,sq_re,tr_re,ci_gr,3,2,"ci_gr,sq_re,tr_re",50,50,0,critical,child,23
6,critical,re,sq_re,tr_re,ci_gr,6,3,"ci_gr,tr_re,sq_re",75,25,0,critical,child,24
6,critical,re,sq_re,tr_re,ci_gr,22,2,"ci_gr,sq_re,tr_re",0,50,50,critical,child,25
6,critical,re,sq_re,tr_re,ci_gr,16,3,"tr_re,ci_gr,sq_re",80,20,0,critical,adult,26
6,critical,re,sq_re,tr_re,ci_gr,22,3,"tr_re,ci_gr,sq_re",80,20,0,critical,child,27
6,critical,re,sq_re,tr_re,ci_gr,15,3,"ci_gr,tr_re,sq_re",21,79,0,critical,child,28
6,critical,re,sq_re,tr_re,ci_gr,21,3,"ci_gr,tr_re,sq_re",50,50,0,critical,adult,29
6,critical,re,sq_re,tr_re,ci_gr,8,1,"sq_re,tr_re,ci_gr",50,50,0,critical,child,30
6,critical,re,sq_re,tr_re,ci_gr,21,1,"sq_re,ci_gr,tr_re",53,47,0,critical,child,31
6,critical,re,sq_re,tr_re,ci_gr,4,2,"ci_gr,sq_re,tr_re",47,48,5,critical,child,32
6,critical,re,sq_re,tr_re,ci_gr,19,3,"ci_gr,tr_re,sq_re",75,25,0,critical,child,33
6,critical,re,sq_re,tr_re,ci_gr,14,3,"ci_gr,tr_re,sq_re",50,50,0,critical,adult,34
6,critical,re,sq_re,tr_re,ci_gr,15,3,"ci_gr,tr_re,sq_re",50,50,0,critical,adult,35
6,critical,re,sq_re,tr_re,ci_gr,12,1,"sq_re,tr_re,ci_gr",98,2,0,critical,adult,36
6,critical,re,sq_re,tr_re,ci_gr,22,3,"tr_re,ci_gr,sq_re",50,50,0,critical,adult,37
6,critical,re,sq_re,tr_re,ci_gr,2,3,"ci_gr,tr_re,sq_re",100,0,0,critical,child,38
6,critical,re,sq_re,tr_re,ci_gr,1,3,"tr_re,ci_gr,sq_re",51,49,0,critical,adult,39
6,critical,re,sq_re,tr_re,ci_gr,11,2,"ci_gr,sq_re,tr_re",100,0,0,critical,adult,40
6,critical,re,sq_re,tr_re,ci_gr,20,3,"tr_re,ci_gr,sq_re",41,36,23,critical,child,41
6,critical,re,sq_re,tr_re,ci_gr,7,3,"ci_gr,tr_re,sq_re",50,50,0,critical,adult,42
6,critical,re,sq_re,tr_re,ci_gr,9,1,"sq_re,tr_re,ci_gr",50,50,0,critical,child,43
6,critical,re,sq_re,tr_re,ci_gr,7,3,"ci_gr,tr_re,sq_re",50,50,0,critical,child,44
6,critical,re,sq_re,tr_re,ci_gr,15,3,"ci_gr,tr_re,sq_re",95,5,0,critical,adult,45
6,critical,re,sq_re,tr_re,ci_gr,20,3,"ci_gr,tr_re,sq_re",75,25,0,critical,adult,46
6,critical,re,sq_re,tr_re,ci_gr,15,3,"tr_re,ci_gr,sq_re",70,30,0,critical,child,47
6,critical,re,sq_re,tr_re,ci_gr,7,1,"sq_re,tr_re,ci_gr",75,25,0,critical,adult,48
6,critical,re,sq_re,tr_re,ci_gr,11,3,"tr_re,ci_gr,sq_re",100,0,0,critical,adult,49
6,critical,re,sq_re,tr_re,ci_gr,13,1,"sq_re,ci_gr,tr_re",50,50,0,critical,adult,50
6,critical,re,sq_re,tr_re,ci_gr,12,2,"tr_re,sq_re,ci_gr",50,50,0,critical,child,51
6,critical,re,sq_re,tr_re,ci_gr,10,1,"sq_re,ci_gr,tr_re",50,50,0,critical,adult,52
6,critical,re,sq_re,tr_re,ci_gr,7,1,"sq_re,tr_re,ci_gr",50,50,0,critical,child,53
6,critical,re,sq_re,tr_re,ci_gr,23,2,"tr_re,sq_re,ci_gr",100,0,0,critical,adult,54
6,critical,re,sq_re,tr_re,ci_gr,3,2,"ci_gr,sq_re,tr_re",50,50,0,critical,adult,55
6,critical,re,sq_re,tr_re,ci_gr,10,2,"tr_re,sq_re,ci_gr",100,0,0,critical,adult,56
6,critical,re,sq_re,tr_re,ci_gr,12,1,"sq_re,ci_gr,tr_re",50,50,0,critical,child,57
6,critical,re,sq_re,tr_re,ci_gr,8,1,"sq_re,tr_re,ci_gr",50,50,0,critical,adult,58
6,critical,re,sq_re,tr_re,ci_gr,6,2,"ci_gr,sq_re,tr_re",48,52,0,critical,child,59
6,critical,re,sq_re,tr_re,ci_gr,16,1,"sq_re,ci_gr,tr_re",50,50,0,critical,child,60
6,critical,re,sq_re,tr_re,ci_gr,3,3,"tr_re,ci_gr,sq_re",82,18,0,critical,child,61
6,critical,re,sq_re,tr_re,ci_gr,10,1,"sq_re,tr_re,ci_gr",48,48,4,critical,adult,62
6,critical,re,sq_re,tr_re,ci_gr,13,2,"tr_re,sq_re,ci_gr",50,50,0,critical,child,63
6,critical,re,sq_re,tr_re,ci_gr,7,1,"sq_re,tr_re,ci_gr",100,0,0,critical,child,64
6,critical,re,sq_re,tr_re,ci_gr,14,2,"tr_re,sq_re,ci_gr",48,52,0,critical,child,65
6,critical,re,sq_re,tr_re,ci_gr,22,3,"tr_re,ci_gr,sq_re",53,47,0,critical,child,66
6,critical,re,sq_re,tr_re,ci_gr,3,1,"sq_re,ci_gr,tr_re",9,31,60,critical,adult,67
